Cluster,Phase,Day of Date Trap,Cluster.code,ASBs Deployed,Form.Collectionid Check,Form.Sampleid Check,form.DyeFed,form.BloodFed,form.SugarFed,Indoor,Outdoor,Male,Female,An. gambiae,An. funestus
asb45,2,20-May-21,45,3,5088544,5316609,0,1,---,1,0,0,1,,1
asb77,2,20-May-21,77,3,5185219,5322976,0,0,---,1,0,0,1,,1
asb77,2,20-May-21,77,3,5185219,5323097,1,0,---,1,0,0,1,,1
asb77,2,20-May-21,77,3,5185275,5322939,1,0,---,1,0,0,1,,1
asb77,2,20-May-21,77,3,5185275,5322941,0,0,---,1,0,0,1,,1
asb77,2,20-May-21,77,3,5185275,5322942,0,0,---,1,0,0,1,,1
asb77,2,20-May-21,77,3,5185275,5322943,0,0,---,1,0,0,1,,1
asb77,2,20-May-21,77,3,5185275,5323143,0,0,---,1,0,0,1,,1
asb77,2,20-May-21,77,3,5185278,5322924,1,0,---,1,0,0,1,,1
asb77,2,20-May-21,77,3,5185278,5322925,1,0,---,1,0,0,1,,1
asb77,2,20-May-21,77,3,5185278,5322926,0,0,---,1,0,0,1,,1
asb77,2,20-May-21,77,3,5185278,5322989,0,0,---,1,0,0,1,,1
asb77,2,20-May-21,77,3,5185278,5323030,0,0,---,1,0,0,1,,1
asb77,2,20-May-21,77,3,5185278,5323070,0,0,---,1,0,0,1,,1
asb77,2,20-May-21,77,3,5185343,5322983,0,0,---,1,0,0,1,,1
asb77,2,20-May-21,77,3,5185343,5322984,0,0,---,1,0,0,1,,1
asb77,2,20-May-21,77,3,5185343,5322985,0,0,---,1,0,0,1,,1
asb77,2,20-May-21,77,3,5185343,5322985,1,0,---,1,0,0,1,,1
asb77,2,20-May-21,77,3,5185343,5322986,0,0,---,1,0,0,1,,1
asb77,2,20-May-21,77,3,5185343,5323023,0,0,---,1,0,0,1,,1
asb77,2,20-May-21,77,3,5185343,5323026,1,0,---,1,0,0,1,,1
asb77,2,20-May-21,77,3,5185343,5323027,1,0,---,1,0,0,1,,1
asb77,2,20-May-21,77,3,5185343,5323062,0,0,---,1,0,0,1,,1
asb77,2,20-May-21,77,3,5185343,5323066,1,0,---,1,0,0,1,,1
asb77,2,20-May-21,77,3,5185343,5323103,0,0,---,1,0,0,1,,1
asb77,2,20-May-21,77,3,5185343,5323104,0,0,---,1,0,0,1,,1
asb77,2,20-May-21,77,3,5185346,5322970,0,0,---,1,0,0,1,,1
asb77,2,20-May-21,77,3,5185346,5323010,0,0,---,1,0,0,1,,1
asb77,2,20-May-21,77,3,5185346,5323049,0,0,---,1,0,0,1,,1
asb77,2,20-May-21,77,3,5185346,5323130,0,0,---,1,0,0,1,,1
asb77,2,20-May-21,77,3,5185346,5323131,0,0,---,1,0,0,1,,1
asb77,2,20-May-21,77,3,5185348,5322966,1,0,---,1,0,0,1,,1
asb77,2,20-May-21,77,3,5185348,5323008,1,0,---,1,0,0,1,,1
asb77,2,20-May-21,77,3,5185348,5323048,0,0,---,1,0,0,1,,1
asb77,2,20-May-21,77,3,5185348,5323088,0,0,---,1,0,0,1,,1
asb77,2,20-May-21,77,3,5185348,5323128,0,0,---,1,0,0,1,,1
asb77,2,20-May-21,77,3,5185397,5322913,0,0,---,1,0,0,1,,1
asb77,2,20-May-21,77,3,5185397,5323009,1,0,---,1,0,0,1,,1
asb77,2,20-May-21,77,3,5185399,5322903,0,0,---,1,0,0,1,,1
asb77,2,20-May-21,77,3,5185399,5322904,0,0,---,1,0,0,1,,1
asb77,2,20-May-21,77,3,5185401,5323086,0,0,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5130960,5329980,0,1,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5130965,5329965,0,0,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5185825,5329895,1,0,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5185825,5329936,1,0,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5185825,5330054,0,0,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5185825,5330055,1,0,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5185827,5329880,0,1,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5207422,5329281,0,0,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5207422,5329870,0,0,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5207422,5329871,0,0,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5207422,5329900,1,0,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5207422,5329901,0,0,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5207422,5329921,0,0,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5207422,5329922,0,0,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5207422,5329938,0,0,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5207422,5329941,1,0,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5207422,5329943,0,0,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5207422,5329962,0,0,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5207422,5329982,0,0,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5207422,5330001,0,0,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5207422,5330002,0,0,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5207422,5330003,0,0,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5207422,5330022,1,0,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5207422,5330040,0,0,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5207422,5330041,0,0,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5207422,5330042,0,0,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5207422,5330043,0,0,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5207422,5330061,1,0,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5207422,5330062,1,0,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5207422,5330081,0,0,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5207422,5330083,0,0,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5207422,5330085,0,0,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5207422,5330086,0,0,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5207422,5330087,0,0,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5207422,5330088,0,0,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5207423,5329896,1,0,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5207423,5330051,1,0,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5207423,5330052,1,0,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5207424,5329876,0,0,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5207424,5329897,0,0,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5207424,5329898,0,0,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5207424,5329940,0,0,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5207424,5329981,0,0,---,1,0,0,1,,1
asb84,2,20-May-21,84,2,5207424,5330021,0,0,---,1,0,0,1,,1
asb143,2,20-May-21,143,3,5113078,5329954,0,0,---,1,0,0,1,,1
asb143,2,20-May-21,143,3,5113080,5330076,1,0,---,1,0,0,1,,1
asb143,2,20-May-21,143,3,5192103,5329910,0,0,---,1,0,0,1,,1
asb143,2,20-May-21,143,3,5192232,5329866,0,0,---,1,0,0,1,,1
asb143,2,20-May-21,143,3,5192232,5329867,0,0,---,1,0,0,1,,1
asb143,2,20-May-21,143,3,5192232,5329919,0,0,---,1,0,0,1,,1
asb163,2,20-May-21,163,3,5147772,5311965,0,0,---,1,0,0,1,,1
asb163,2,20-May-21,163,3,5147772,5311966,0,0,---,1,0,0,1,,1
asb163,2,20-May-21,163,3,5147772,5311969,0,0,---,1,0,0,1,,1
asb163,2,20-May-21,163,3,5147772,5311970,0,0,---,1,0,0,1,,1
asb163,2,20-May-21,163,3,5147772,5311971,0,0,---,1,0,0,1,,1
asb163,2,20-May-21,163,3,5147772,5311972,0,0,---,1,0,0,1,,1
asb163,2,20-May-21,163,3,5147772,5311973,0,0,---,1,0,0,1,,1
asb163,2,20-May-21,163,3,5147772,5311975,0,0,---,1,0,0,1,,1
asb163,2,20-May-21,163,3,5147772,5311976,0,0,---,1,0,0,1,,1
asb163,2,20-May-21,163,3,5147772,5311977,0,0,---,1,0,0,1,,1
asb163,2,20-May-21,163,3,5147772,5311979,0,0,---,1,0,0,1,,1
asb163,2,20-May-21,163,3,5147772,5311980,0,0,---,1,0,0,1,,1
asb163,2,20-May-21,163,3,5147772,5311982,0,0,---,1,0,0,1,,1
asb163,2,20-May-21,163,3,5147772,5311983,0,0,---,1,0,0,1,,1
asb163,2,20-May-21,163,3,5147774,5311933,0,0,---,1,0,0,1,,1
asb163,2,20-May-21,163,3,5147774,5311941,0,0,---,1,0,0,1,,1
asb163,2,20-May-21,163,3,5147776,5311925,0,0,---,1,0,0,1,,1
asb163,2,20-May-21,163,3,5147776,5311929,1,0,---,1,0,0,1,,1
asb163,2,20-May-21,163,3,5147776,5311931,1,0,---,1,0,0,1,,1
asb163,2,20-May-21,163,3,5147776,5312218,0,0,---,1,0,0,1,,1
asb163,2,20-May-21,163,3,5147776,5312219,0,0,---,1,0,0,1,,1
asb163,2,20-May-21,163,3,5147776,5312224,0,0,---,1,0,0,1,,1
asb163,2,20-May-21,163,3,5186029,5317469,0,0,---,1,0,0,1,,1
asb163,2,20-May-21,163,3,5186029,5317470,0,0,---,1,0,0,1,,1
asb163,2,20-May-21,163,3,5186029,5317471,0,0,---,1,0,0,1,,1
asb163,2,20-May-21,163,3,5186079,5311958,0,0,---,1,0,0,1,,1
asb163,2,20-May-21,163,3,5186079,5311960,0,0,---,1,0,0,1,,1
asb163,2,20-May-21,163,3,5186079,5311961,0,0,---,1,0,0,1,,1
asb163,2,20-May-21,163,3,5186079,5311963,0,0,---,1,0,0,1,,1
asb163,2,20-May-21,163,3,5186079,5311964,0,0,---,1,0,0,1,,1
asb163,2,20-May-21,163,3,5186082,5317477,1,0,---,1,0,0,1,,1
asb163,2,20-May-21,163,3,5186082,5317568,0,0,---,1,0,0,1,,1
asb163,2,20-May-21,163,3,5186165,5312231,0,0,---,1,0,0,1,,1
asb194,2,20-May-21,194,2,5191631,5331943,0,0,---,1,0,0,1,,1
asb194,2,20-May-21,194,2,5191631,5331943,1,0,---,1,0,0,1,,1
asb194,2,20-May-21,194,2,5191711,5349420,1,0,---,1,0,0,1,,1
asb194,2,20-May-21,194,2,5191801,5331881,0,0,---,1,0,0,1,,1
asb194,2,20-May-21,194,2,5191801,5331917,0,0,---,1,0,0,1,,1
asb194,2,20-May-21,194,2,5191801,5331959,0,0,---,1,0,0,1,,1
asb194,2,20-May-21,194,2,5191801,5332040,0,0,---,1,0,0,1,,1
asb194,2,20-May-21,194,2,5191801,5332044,0,0,---,1,0,0,1,,1
asb194,2,20-May-21,194,2,5191803,5331928,0,0,---,1,0,0,1,,1
asb194,2,20-May-21,194,2,5191803,5347245,0,0,---,1,0,0,1,,1
asb13,2,21-May-21,13,3,5125069,5324262,0,1,---,1,0,0,1,,1
asb13,2,21-May-21,13,3,5125073,5324263,0,1,---,1,0,0,1,,1
asb13,2,21-May-21,13,3,5185093,5324186,0,1,---,1,0,0,1,,1
asb33,2,21-May-21,33,2,5095533,5326689,0,0,---,1,0,0,1,,1
asb33,2,21-May-21,33,2,5095533,5326770,0,0,---,1,0,0,1,,1
asb33,2,21-May-21,33,2,5185440,5313836,0,0,---,1,0,0,1,,1
asb33,2,21-May-21,33,2,5185440,5313837,0,1,---,1,0,0,1,,1
asb33,2,21-May-21,33,2,5185441,5313833,0,1,---,1,0,0,1,,1
asb33,2,21-May-21,33,2,5185504,5313817,0,0,---,1,0,0,1,,1
asb33,2,21-May-21,33,2,5185587,5314488,0,0,---,1,0,0,1,,1
asb33,2,21-May-21,33,2,5185590,5326793,0,1,---,1,0,0,1,,1
asb45,2,21-May-21,45,3,5077737,5314872,0,0,---,1,0,0,1,,1
asb45,2,21-May-21,45,3,5077737,5314875,0,0,---,1,0,0,1,,1
asb45,2,21-May-21,45,3,5077737,5314931,0,0,---,1,0,0,1,,1
asb45,2,21-May-21,45,3,5077741,5314840,0,0,---,1,0,0,1,,1
asb45,2,21-May-21,45,3,5088329,5318361,0,0,---,1,0,0,1,,1
asb45,2,21-May-21,45,3,5088332,5316405,0,0,---,1,0,0,1,,1
asb45,2,21-May-21,45,3,5088332,5316448,0,0,---,1,0,0,1,,1
asb45,2,21-May-21,45,3,5088429,5316328,0,0,---,1,0,0,1,,1
asb45,2,21-May-21,45,3,5088433,5318399,1,1,---,1,0,0,1,,1
asb45,2,21-May-21,45,3,5088528,5314072,0,0,---,1,0,0,1,,1
asb45,2,21-May-21,45,3,5088537,5316364,0,0,---,1,0,0,1,,1
asb45,2,21-May-21,45,3,5088537,5316418,0,0,---,1,0,0,1,,1
asb45,2,21-May-21,45,3,5088547,5312947,0,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5095361,5324248,0,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5095361,5324288,0,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5095361,5324327,1,3,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5095361,5324328,1,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5095361,5324368,1,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5095365,5324212,0,3,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5095365,5324253,0,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5095365,5324293,0,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5095365,5324332,0,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5095365,5324333,0,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5095367,5324157,0,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5095367,5324159,0,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5095367,5324211,0,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5095367,5324252,0,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5128501,5324218,0,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5128501,5324219,0,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5128501,5324259,0,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5128501,5324260,0,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5128501,5324299,0,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5128501,5324339,0,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5128501,5324340,0,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5128502,5324153,0,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5128502,5324154,0,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5128506,5324166,0,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5128506,5324167,0,3,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5128506,5324168,0,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5128506,5324169,0,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5128506,5324213,0,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5128506,5324214,1,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5128506,5324254,0,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5128506,5324256,1,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5128506,5324295,1,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5128506,5324296,1,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5128506,5324334,0,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5128506,5324335,1,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5128506,5324336,1,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5128506,5324375,0,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5128506,5324376,1,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5185205,5324234,0,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5185205,5324235,1,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5185205,5324275,0,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5185205,5324315,0,1,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5185206,5324377,0,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5185206,5324378,0,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5185206,5324379,0,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5185206,5324380,0,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5185212,5324140,0,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5185212,5324141,0,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5185212,5324142,0,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5185212,5324143,0,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5185212,5324144,0,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5185212,5324145,0,3,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5185212,5324146,0,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5185212,5324147,0,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5185212,5324148,0,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5185390,5324206,1,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5185393,5324326,1,0,---,1,0,0,1,,1
asb77,2,21-May-21,77,3,5185393,5324366,0,0,---,1,0,0,1,,1
asb84,2,21-May-21,84,2,5130958,5311805,0,0,---,1,0,0,1,,1
asb84,2,21-May-21,84,2,5130958,5311806,0,0,---,1,0,0,1,,1
asb84,2,21-May-21,84,2,5130958,5311807,0,1,---,1,0,0,1,,1
asb84,2,21-May-21,84,2,5130958,5311808,0,1,---,1,0,0,1,,1
asb84,2,21-May-21,84,2,5130962,5311741,0,1,---,1,0,0,1,,1
asb84,2,21-May-21,84,2,5130962,5311742,0,0,---,1,0,0,1,,1
asb84,2,21-May-21,84,2,5130962,5311797,0,1,---,1,0,0,1,,1
asb84,2,21-May-21,84,2,5130962,5311798,0,0,---,1,0,0,1,,1
asb84,2,21-May-21,84,2,5130962,5311800,0,1,---,1,0,0,1,,1
asb84,2,21-May-21,84,2,5130962,5311801,0,1,---,1,0,0,1,,1
asb84,2,21-May-21,84,2,5130962,5311802,0,0,---,1,0,0,1,,1
asb84,2,21-May-21,84,2,5130962,5311803,0,0,---,1,0,0,1,,1
asb84,2,21-May-21,84,2,5130962,5311804,0,0,---,1,0,0,1,,1
asb84,2,21-May-21,84,2,5131025,5312033,0,0,---,1,0,0,1,,1
asb84,2,21-May-21,84,2,5131025,5312034,0,0,---,1,0,0,1,,1
asb84,2,21-May-21,84,2,5131025,5312035,0,3,---,1,0,0,1,,1
asb84,2,21-May-21,84,2,5185818,5311991,0,0,---,1,0,0,1,,1
asb84,2,21-May-21,84,2,5185818,5311992,0,1,---,1,0,0,1,,1
asb84,2,21-May-21,84,2,5185820,5311817,0,0,---,1,0,0,1,,1
asb84,2,21-May-21,84,2,5185820,5311818,0,0,---,1,0,0,1,,1
asb84,2,21-May-21,84,2,5185820,5311819,0,0,---,1,0,0,1,,1
asb84,2,21-May-21,84,2,5185820,5311821,1,0,---,1,0,0,1,,1
asb84,2,21-May-21,84,2,5185820,5311822,1,0,---,1,0,0,1,,1
asb84,2,21-May-21,84,2,5185820,5311823,1,1,---,1,0,0,1,,1
asb84,2,21-May-21,84,2,5185890,5312042,1,0,---,1,0,0,1,,1
asb84,2,21-May-21,84,2,5185890,5312043,1,0,---,1,0,0,1,,1
asb84,2,21-May-21,84,2,5185891,5312005,1,3,---,1,0,0,1,,1
asb84,2,21-May-21,84,2,5185891,5312007,1,1,---,1,0,0,1,,1
asb84,2,21-May-21,84,2,5185891,5312008,1,0,---,1,0,0,1,,1
asb84,2,21-May-21,84,2,5185892,5312039,0,0,---,1,0,0,1,,1
asb143,2,21-May-21,143,3,5098143,5324463,0,0,---,1,0,0,1,,1
asb143,2,21-May-21,143,3,5098143,5324504,1,0,---,1,0,0,1,,1
asb143,2,21-May-21,143,3,5192193,5324550,0,0,---,1,0,0,1,,1
asb143,2,21-May-21,143,3,5192196,5324466,0,0,---,1,0,0,1,,1
asb143,2,21-May-21,143,3,5192196,5324547,0,0,---,1,0,0,1,,1
asb143,2,21-May-21,143,3,5192198,5324627,1,0,---,1,0,0,1,,1
asb143,2,21-May-21,143,3,5192238,5324549,0,0,---,1,0,0,1,,1
asb158,2,21-May-21,158,2,5098950,5324274,0,0,---,1,0,0,1,,1
asb158,2,21-May-21,158,2,5098950,5324314,0,0,---,1,0,0,1,,1
asb163,2,21-May-21,163,3,5147780,5324414,0,0,---,1,0,0,1,,1
asb163,2,21-May-21,163,3,5147780,5324415,0,0,---,1,0,0,1,,1
asb163,2,21-May-21,163,3,5147780,5324416,1,0,---,1,0,0,1,,1
asb163,2,21-May-21,163,3,5147780,5324417,1,0,---,1,0,0,1,,1
asb163,2,21-May-21,163,3,5147782,5324520,0,0,---,1,0,0,1,,1
asb163,2,21-May-21,163,3,5147782,5324521,0,0,---,1,0,0,1,,1
asb163,2,21-May-21,163,3,5147782,5324560,0,0,---,1,0,0,1,,1
asb163,2,21-May-21,163,3,5147782,5324561,0,0,---,1,0,0,1,,1
asb163,2,21-May-21,163,3,5147782,5324599,0,0,---,1,0,0,1,,1
asb163,2,21-May-21,163,3,5185914,5324503,0,0,---,1,0,0,1,,1
asb163,2,21-May-21,163,3,5185914,5324609,0,0,---,1,0,0,1,,1
asb163,2,21-May-21,163,3,5185917,5324474,0,0,---,1,0,0,1,,1
asb163,2,21-May-21,163,3,5185922,5312108,0,3,---,1,0,0,1,,1
asb163,2,21-May-21,163,3,5186094,5324429,1,0,---,1,0,0,1,,1
asb163,2,21-May-21,163,3,5186094,5324430,0,0,---,1,0,0,1,,1
asb163,2,21-May-21,163,3,5186094,5324431,0,0,---,1,0,0,1,,1
asb163,2,21-May-21,163,3,5186177,5324421,0,0,---,1,0,0,1,,1
asb143,2,22-May-21,143,3,5128727,5330072,0,0,---,1,0,0,1,,1
asb77,2,23-May-21,77,3,5128493,5315854,0,0,---,1,0,0,1,,1
asb77,2,23-May-21,77,3,5128493,5315855,0,0,---,1,0,0,1,,1
asb77,2,23-May-21,77,3,5128493,5315909,0,0,---,1,0,0,1,,1
asb77,2,23-May-21,77,3,5128493,5315910,0,0,---,1,0,0,1,,1
asb13,2,24-May-21,13,3,5184977,5319040,0,0,---,1,0,0,1,,1
asb33,2,24-May-21,33,2,5102762,5318090,1,0,---,1,0,0,1,,1
asb33,2,24-May-21,33,2,5102766,5327130,0,0,---,1,0,0,1,,1
asb33,2,24-May-21,33,2,5102766,5327134,0,0,---,1,0,0,1,,1
asb33,2,24-May-21,33,2,5102766,5327187,0,0,---,1,0,0,1,,1
asb33,2,24-May-21,33,2,5102766,5327230,0,0,---,1,0,0,1,,1
asb33,2,24-May-21,33,2,5102766,5327231,0,1,---,1,0,0,1,,1
asb33,2,24-May-21,33,2,5185445,5318043,0,1,---,1,0,0,1,,1
asb33,2,24-May-21,33,2,5185447,5325996,0,0,---,1,0,0,1,,1
asb33,2,24-May-21,33,2,5185506,5327139,0,0,---,1,0,0,1,,1
asb33,2,24-May-21,33,2,5185506,5327142,0,0,---,1,0,0,1,,1
asb33,2,24-May-21,33,2,5185506,5327144,0,0,---,1,0,0,1,,1
asb33,2,24-May-21,33,2,5185506,5327236,0,0,---,1,0,0,1,,1
asb33,2,24-May-21,33,2,5185510,5315889,0,0,---,1,0,0,1,,1
asb33,2,24-May-21,33,2,5185510,5325940,0,0,---,1,0,0,1,,1
asb33,2,24-May-21,33,2,5185510,5326053,0,0,---,1,0,0,1,,1
asb33,2,24-May-21,33,2,5185510,5326094,0,0,---,1,0,0,1,,1
asb33,2,24-May-21,33,2,5185592,5316097,1,0,---,1,0,0,1,,1
asb33,2,24-May-21,33,2,5185592,5316151,1,0,---,1,0,0,1,,1
asb33,2,24-May-21,33,2,5185594,5315874,0,0,---,1,0,0,1,,1
asb33,2,24-May-21,33,2,5185594,5315922,1,0,---,1,0,0,1,,1
asb33,2,24-May-21,33,2,5185594,5315923,0,0,---,1,0,0,1,,1
asb33,2,24-May-21,33,2,5185596,5315862,0,0,---,1,0,0,1,,1
asb33,2,24-May-21,33,2,5185596,5315863,0,0,---,1,0,0,1,,1
asb33,2,24-May-21,33,2,5185596,5315864,0,0,---,1,0,0,1,,1
asb33,2,24-May-21,33,2,5185596,5315865,0,0,---,1,0,0,1,,1
asb33,2,24-May-21,33,2,5185596,5315867,0,0,---,1,0,0,1,,1
asb33,2,24-May-21,33,2,5185596,5315913,0,0,---,1,0,0,1,,1
asb33,2,24-May-21,33,2,5185596,5315916,0,0,---,1,0,0,1,,1
asb33,2,24-May-21,33,2,5185596,5316146,0,0,---,1,0,0,1,,1
asb45,2,24-May-21,45,3,5077745,5315638,0,0,---,1,0,0,1,,1
asb45,2,24-May-21,45,3,5088551,5315618,0,0,---,1,0,0,1,,1
asb45,2,24-May-21,45,3,5088556,5315686,0,3,---,1,0,0,1,,1
asb45,2,24-May-21,45,3,5088556,5315687,0,1,---,1,0,0,1,,1
asb77,2,24-May-21,77,3,5095347,5316121,0,0,---,1,0,0,1,,1
asb77,2,24-May-21,77,3,5095347,5316122,0,1,---,1,0,0,1,,1
asb77,2,24-May-21,77,3,5095347,5316123,0,0,---,1,0,0,1,,1
asb77,2,24-May-21,77,3,5095347,5316167,1,0,---,1,0,0,1,,1
asb77,2,24-May-21,77,3,5095347,5316168,0,0,---,1,0,0,1,,1
asb77,2,24-May-21,77,3,5095347,5316169,0,0,---,1,0,0,1,,1
asb77,2,24-May-21,77,3,5095350,5316077,0,1,---,1,0,0,1,,1
asb77,2,24-May-21,77,3,5095350,5316138,0,0,---,1,0,0,1,,1
asb77,2,24-May-21,77,3,5095350,5316178,0,0,---,1,0,0,1,,1
asb77,2,24-May-21,77,3,5095352,5316125,0,0,---,1,0,0,1,,1
asb77,2,24-May-21,77,3,5095352,5316126,0,0,---,1,0,0,1,,1
asb77,2,24-May-21,77,3,5095352,5316127,0,0,---,1,0,0,1,,1
asb77,2,24-May-21,77,3,5095352,5316129,0,0,---,1,0,0,1,,1
asb77,2,24-May-21,77,3,5095352,5316130,0,0,---,1,0,0,1,,1
asb77,2,24-May-21,77,3,5095352,5316170,0,0,---,1,0,0,1,,1
asb77,2,24-May-21,77,3,5095352,5316171,0,0,---,1,0,0,1,,1
asb77,2,24-May-21,77,3,5095352,5316172,0,0,---,1,0,0,1,,1
asb77,2,24-May-21,77,3,5095352,5316173,0,0,---,1,0,0,1,,1
asb77,2,24-May-21,77,3,5095352,5316174,0,0,---,1,0,0,1,,1
asb77,2,24-May-21,77,3,5095352,5316200,0,0,---,1,0,0,1,,1
asb77,2,24-May-21,77,3,5128497,5315835,0,1,---,1,0,0,1,,1
asb77,2,24-May-21,77,3,5128497,5315836,0,1,---,1,0,0,1,,1
asb77,2,24-May-21,77,3,5128497,5315897,0,0,---,1,0,0,1,,1
asb77,2,24-May-21,77,3,5128497,5315940,0,1,---,1,0,0,1,,1
asb77,2,24-May-21,77,3,5128499,5316113,0,0,---,1,0,0,1,,1
asb77,2,24-May-21,77,3,5128499,5316114,0,0,---,1,0,0,1,,1
asb77,2,24-May-21,77,3,5128499,5316161,0,0,---,1,0,0,1,,1
